UTC,ShipName,MMSI,DRAFT AFT,DRAFT FWD,DRAFT PORT,DRAFT STBD,File name,FilePath
2020-03-11 12:44,한바다호,440956000,5.83,4.68,5.29,5.41,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 12:47,한바다호,440956000,5.83,4.68,5.39,5.31,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 12:50,한바다호,440956000,5.82,4.66,5.22,5.44,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 12:53,한바다호,440956000,5.81,4.66,5.36,5.3,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 12:56,한바다호,440956000,5.88,4.7,5.3,5.46,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 12:59,한바다호,440956000,5.87,4.78,5.42,5.42,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:02,한바다호,440956000,5.79,4.63,5.36,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:05,한바다호,440956000,5.83,4.64,5.23,5.43,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:08,한바다호,440956000,5.83,4.65,5.37,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:11,한바다호,440956000,5.85,4.77,5.37,5.43,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:14,한바다호,440956000,5.83,4.61,5.39,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:17,한바다호,440956000,5.86,4.78,5.37,5.45,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:20,한바다호,440956000,5.85,4.63,5.41,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:23,한바다호,440956000,5.81,4.74,5.38,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:26,한바다호,440956000,5.84,4.7,5.36,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:29,한바다호,440956000,5.83,4.64,5.37,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:32,한바다호,440956000,5.82,4.66,5.21,5.45,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:35,한바다호,440956000,5.82,4.67,5.18,5.5,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:38,한바다호,440956000,5.86,4.69,5.33,5.41,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:41,한바다호,440956000,5.84,4.74,5.51,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:44,한바다호,440956000,5.84,4.74,5.34,5.42,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:47,한바다호,440956000,5.85,4.65,5.31,5.37,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:50,한바다호,440956000,5.8,4.66,5.28,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:53,한바다호,440956000,5.85,4.76,5.31,5.49,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:56,한바다호,440956000,5.83,4.62,5.42,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 13:59,한바다호,440956000,5.86,4.62,5.37,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:02,한바다호,440956000,5.82,4.69,5.27,5.43,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:05,한바다호,440956000,5.84,4.69,5.4,5.32,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:08,한바다호,440956000,5.85,4.65,5.29,5.39,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:11,한바다호,440956000,5.83,4.73,5.32,5.42,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:14,한바다호,440956000,5.84,4.57,5.34,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:17,한바다호,440956000,5.8,4.62,5.35,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:20,한바다호,440956000,5.84,4.66,5.42,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:23,한바다호,440956000,5.82,4.65,5.25,5.41,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:26,한바다호,440956000,5.83,4.67,5.39,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:29,한바다호,440956000,5.81,4.73,5.18,5.54,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:32,한바다호,440956000,5.84,4.64,5.34,5.32,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:35,한바다호,440956000,5.85,4.71,5.24,5.5,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:38,한바다호,440956000,5.84,4.59,5.33,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:41,한바다호,440956000,5.84,4.73,5.37,5.39,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:44,한바다호,440956000,5.85,4.64,5.34,5.34,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:47,한바다호,440956000,5.83,4.66,5.34,5.34,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:50,한바다호,440956000,5.84,4.69,5.43,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:53,한바다호,440956000,5.85,4.7,5.33,5.41,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:56,한바다호,440956000,5.85,4.63,5.34,5.32,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 14:59,한바다호,440956000,5.81,4.7,5.27,5.43,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:02,한바다호,440956000,5.83,4.65,5.29,5.37,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:05,한바다호,440956000,5.8,4.7,5.3,5.38,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:08,한바다호,440956000,5.8,4.67,5.37,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:11,한바다호,440956000,5.79,4.65,5.3,5.32,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:14,한바다호,440956000,5.86,4.69,5.37,5.37,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:17,한바다호,440956000,5.81,4.67,5.46,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:20,한바다호,440956000,5.81,4.54,5.18,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:23,한바다호,440956000,5.85,4.66,5.24,5.46,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:26,한바다호,440956000,5.84,4.65,5.44,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:29,한바다호,440956000,5.85,4.66,5.18,5.52,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:32,한바다호,440956000,5.82,4.63,5.46,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:35,한바다호,440956000,5.82,4.73,5.36,5.38,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:38,한바다호,440956000,5.85,4.61,5.45,5.19,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:41,한바다호,440956000,5.82,4.75,5.36,5.4,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:44,한바다호,440956000,5.86,4.64,5.28,5.4,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:47,한바다호,440956000,5.82,4.69,5.32,5.38,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:50,한바다호,440956000,5.82,4.67,5.42,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:53,한바다호,440956000,5.81,4.74,5.27,5.47,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:56,한바다호,440956000,5.86,4.6,5.43,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 15:59,한바다호,440956000,5.86,4.71,5.4,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:02,한바다호,440956000,5.85,4.69,5.43,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:05,한바다호,440956000,5.79,4.63,5.45,5.15,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:08,한바다호,440956000,5.85,4.62,5.44,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:11,한바다호,440956000,5.78,4.59,5.14,5.42,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:14,한바다호,440956000,5.84,4.59,5.44,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:17,한바다호,440956000,5.84,4.65,5.21,5.47,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:20,한바다호,440956000,5.82,4.69,5.27,5.43,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:23,한바다호,440956000,5.84,4.59,5.39,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:26,한바다호,440956000,5.88,4.69,5.49,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:29,한바다호,440956000,5.79,4.61,5.16,5.42,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:32,한바다호,440956000,5.86,4.54,5.51,5.07,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:35,한바다호,440956000,5.86,4.69,5.12,5.62,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:38,한바다호,440956000,5.82,4.63,5.28,5.36,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:41,한바다호,440956000,5.86,4.64,5.42,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:44,한바다호,440956000,5.8,4.67,5.43,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:47,한바다호,440956000,5.81,4.55,5.35,5.19,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:50,한바다호,440956000,5.88,4.75,5.62,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:53,한바다호,440956000,5.78,4.8,5.41,5.35,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:56,한바다호,440956000,5.83,4.67,5.31,5.37,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 16:59,한바다호,440956000,5.85,4.71,5.27,5.47,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:02,한바다호,440956000,5.83,4.75,5.32,5.44,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:05,한바다호,440956000,5.79,4.65,5.33,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:08,한바다호,440956000,5.84,4.65,5.46,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:11,한바다호,440956000,5.81,4.64,5.34,5.3,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:14,한바다호,440956000,5.82,4.66,5.37,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:17,한바다호,440956000,5.84,4.62,5.26,5.38,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:20,한바다호,440956000,5.84,4.67,5.46,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:23,한바다호,440956000,5.84,4.73,5.41,5.35,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:26,한바다호,440956000,5.86,4.68,5.42,5.3,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:29,한바다호,440956000,5.81,4.6,5.34,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:32,한바다호,440956000,5.81,4.61,5.31,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:35,한바다호,440956000,5.83,4.66,5.33,5.35,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:38,한바다호,440956000,5.83,4.68,5.35,5.35,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:41,한바다호,440956000,5.83,4.62,5.44,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:44,한바다호,440956000,5.82,4.67,5.37,5.31,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:47,한바다호,440956000,5.82,4.63,5.43,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:50,한바다호,440956000,5.81,4.68,5.45,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:53,한바다호,440956000,5.82,4.64,5.37,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:56,한바다호,440956000,5.83,4.73,5.45,5.29,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 17:59,한바다호,440956000,5.84,4.63,5.49,5.17,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:02,한바다호,440956000,5.84,4.7,5.33,5.39,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:05,한바다호,440956000,5.81,4.7,5.48,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:08,한바다호,440956000,5.82,4.61,5.39,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:11,한바다호,440956000,5.8,4.68,5.41,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:14,한바다호,440956000,5.82,4.71,5.33,5.39,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:17,한바다호,440956000,5.81,4.6,5.41,5.19,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:20,한바다호,440956000,5.84,4.62,5.44,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:23,한바다호,440956000,5.85,4.62,5.39,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:26,한바다호,440956000,5.81,4.62,5.38,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:29,한바다호,440956000,5.8,4.6,5.37,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:32,한바다호,440956000,5.81,4.63,5.36,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:35,한바다호,440956000,5.83,4.63,5.48,5.16,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:38,한바다호,440956000,5.84,4.62,5.46,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:41,한바다호,440956000,5.8,4.66,5.44,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:44,한바다호,440956000,5.85,4.62,5.45,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:47,한바다호,440956000,5.83,4.65,5.44,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:50,한바다호,440956000,5.81,4.69,5.47,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:53,한바다호,440956000,5.82,4.62,5.41,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:56,한바다호,440956000,5.84,4.63,5.39,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 18:59,한바다호,440956000,5.8,4.67,5.43,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:02,한바다호,440956000,5.81,4.66,5.39,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:05,한바다호,440956000,5.81,4.65,5.38,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:08,한바다호,440956000,5.83,4.6,5.37,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:11,한바다호,440956000,5.8,4.63,5.44,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:14,한바다호,440956000,5.84,4.65,5.43,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:17,한바다호,440956000,5.81,4.63,5.46,5.16,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:20,한바다호,440956000,5.81,4.61,5.4,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:23,한바다호,440956000,5.8,4.63,5.4,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:26,한바다호,440956000,5.81,4.67,5.41,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:29,한바다호,440956000,5.82,4.65,5.4,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:32,한바다호,440956000,5.85,4.64,5.4,5.28,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:35,한바다호,440956000,5.83,4.64,5.4,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:38,한바다호,440956000,5.81,4.64,5.38,5.26,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:41,한바다호,440956000,5.81,4.59,5.38,5.2,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:44,한바다호,440956000,5.8,4.64,5.37,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:47,한바다호,440956000,5.84,4.64,5.35,5.31,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:50,한바다호,440956000,5.8,4.66,5.4,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:53,한바다호,440956000,5.82,4.63,5.39,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:56,한바다호,440956000,5.82,4.62,5.35,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 19:59,한바다호,440956000,5.83,4.63,5.41,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:02,한바다호,440956000,5.83,4.63,5.39,5.25,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:05,한바다호,440956000,5.81,4.65,5.42,5.22,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:08,한바다호,440956000,5.83,4.63,5.37,5.27,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:11,한바다호,440956000,5.82,4.64,5.43,5.21,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:14,한바다호,440956000,5.8,4.61,5.36,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:17,한바다호,440956000,5.8,4.6,5.4,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:20,한바다호,440956000,5.82,4.62,5.44,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:23,한바다호,440956000,5.81,4.62,5.39,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:26,한바다호,440956000,5.84,4.62,5.41,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:29,한바다호,440956000,5.82,4.63,5.4,5.24,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:32,한바다호,440956000,5.82,4.59,5.43,5.17,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:35,한바다호,440956000,5.82,4.61,5.48,5.14,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:38,한바다호,440956000,5.83,4.61,5.43,5.19,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:41,한바다호,440956000,5.79,4.6,5.39,5.19,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:44,한바다호,440956000,5.85,4.58,5.39,5.23,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:47,한바다호,440956000,5.84,4.56,5.4,5.18,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:50,한바다호,440956000,5.8,4.57,5.4,5.16,HANBADA_DRAFT.mp4,D:/kmou
2020-03-11 20:53,한바다호,440956000,5.86,4.62,5.38,5.28,HANBADA_DRAFT.mp4,D:/kmou
